fn,firstSentence,confidence,codes
Indobit-A-NYT1981 - Oct 1 - Dec 31-390.txt, an early merchandiser and promoter of educational toys,1.067936507936508,occ2000-050,naics-54,naics-31
Indobit-A-NYT1981 - Jan 1 - March 31-395.txt, track coach at Villanova University in Philadelphia since 1935,1.0203367534859247,KZ-Music,occ2000-272,isco08-3422
Indobit-A-NYT1982_1001-1500-231.txt, retired executive vice president of Lloyds Bank International Ltd.,4.810220635950682,isco08-1120,isco08-12,isco08-11
Indobit-A-NYT1983 - Jan 1 - March 31-288.txt," an eccentric peer best known as a newspaper columnist, broadcaster and expert on badgers",1.4792236976506639,isco08-2642,occ2000-281,occ2000-280
Indobit-A-NYT1980_501-904-244.txt, Ore.,0.06555555555555556,naics-51,occ2000-176,naics-54
Indobit-A-NYT1987 - April 1 - June 30-304.txt, a photographer known as Bruno of Hollywood,2.136949152542373,isco08-3431,143,isco08-2655
Indobit-A-NYT1986_501-1000-240.txt, an artist known for her ''junk'' assemblages,1.260775623268698,isco08-2651,144,141
Indobit-A-NYT1981 - Oct 1 - Dec 31-127.txt, a financier who developed the West Side Airlines Terminal and established commuter seaplane bases on the East River,0.5819106400107339,occ2000-012,isco08-1120,occ2000-001
Indobit-A-NYT1981 - Oct 1 - Dec 31-342.txt, a labor activist priest who once began an investigation into patient abuse at an Illinois state mental hospital,1.3358188153310104,isco08-2636,occ2000-204,isco08-1120
Indobit-A-NYT1984_1501-1563-14.txt, one of Britain's foremost historians and a leading expert on East European affairs,0.7871363487199594,052,isco08-231,isco08-2310
Indobit-A-NYT1983 - April 1 - June 30-184.txt, an outstanding playwright of the 1940's whose principal work was done in the Federal Theater,5.836037423253094,isco08-2641,occ2000-285,isco08-2541
Indobit-A-NYT1981 - April 1 - June 30-147.txt, a retired New York investment banker who was the youngest of four sons of President Franklin D. Roosevelt,0.6296241076362651,isco08-241,occ2000-012,occ2000-482
Indobit-A-NYT1980_1-500-429.txt," president of the Harry Ehrlich Company of Manhattan, manufacturer of paper boxes",1.61994301994302,isco08-1120,isco08-11,occ2000-014
Indobit-A-NYT1982_501-1000-239.txt," literary critic, novelist, columnist and a leading writer in the proletarian literature movement of the 1930's",3.0189966324151625,isco08-2641,isco08-2642,occ2000-281
Indobit-A-NYT1983 - Jan 1 - March 31-338.txt, a partner in the New York law firm of Gadsby & Hannah,2.2038805970149253,isco08-2611,isco08-112,isco08-241
Indobit-A-NYT1983 - July 1 - Sep 30-159.txt, one of France's most influential chefs,0.12264959152130712,isco08-2642,occ2000-204,isco08-0
Indobit-A-NYT1986_1-500-425.txt, an engineer who designed the Broadway Bridge over the Harlem River and the Roosevelt Island Bridge,5.067702182284981,isco08-112,isco08-241,isco08-2611
Indobit-A-NYT1985 - July 1 - Sep 30-288.txt,,0.13951219512195123,naics-54,naics-31,isco08-23
Indobit-A-NYT1986_1-500-199.txt,,0.2880549199084668,isco08-2652,isco08-2651,isco08-231
Indobit-A-NYT1984_1-500-236.txt, head of a labor relations consulting company in New York City,10.136830294530153,isco08-1120,isco08-112,isco08-2654
Indobit-A-NYT1983 - Jan 1 - March 31-200.txt, who served as an agent of the Federal Bureau of Investigation for 53 years and worked on the investigation of John Dillinger and other underworld figures,0.005859375000000001,isco08-3422,isco08-3421,isco08-0
Indobit-A-NYT1983 - Jan 1 - March 31-246.txt, the French Communist leader from 1964 to 1972 and the architect of a policy of greater independence from the Soviet Union,5.00396694214876,occ2000-003,occ2000-770,occ2000-130
Indobit-A-NYT1981 - Jan 1 - March 31-387.txt, a communications engineer,2.275087719298246,isco08-214,isco08-21,isco08-215
Indobit-A-NYT1985 - April 1 - June 30-318.txt," who with her husband created the first major museum of modern art in the United States, the Phillips Collection in Washington, D.C.",10.007215874924835,isco08-1120,isco08-12,150
Indobit-A-NYT1981 - July 1 - Sep 30-147.txt, president of the Brotherhood of Railway and Airline Clerks and a vice president of the American Federation of Labor and Congress of Industrial Organizations,2.8344690404093145,isco08-1120,occ2000-001,isco08-11
Indobit-A-NYT1985 - Jan 1 - March 31-39.txt, the operator of fast-food restaurants and an investor,15.273783783783784,isco08-1120,isco08-112,isco08-1114
Indobit-A-NYT1984_1-500-6.txt," an assistant professor of neurology at the New York University Medical School and chief of neurology at La Guardia Hospital in Queens and the Veterans Administration Hospital in East Orange, N.J.",0.7515997366688612,isco08-2310,isco08-2212,isco08-231
Indobit-A-NYT1985 - Jan 1 - March 31-292.txt, who played the small but pivotal role of Aunt Lotte in Jim Jarmusch's 1984 film ''Stranger Than Paradise,1.3468251854669964,isco08-2655,isco08-2654,isco08-2611
Indobit-A-NYT1985 - July 1 - Sep 30-290.txt, a jazz historian and author,5.002941176470588,isco08-231,isco08-2641,isco08-2652
Indobit-A-NYT1981 - Jan 1 - March 31-22.txt, retired president and chairman of the board of the Socony-Vacuum Oil Company,23.751488926011746,isco08-1120,isco08-1112,occ2000-001
Indobit-A-NYT1981 - Jan 1 - March 31-2.txt, who was inspired to form the Big Brothers organization when he saw a ragged boy and his dog rummaging through trash for food 77 years ago,0.06191815856777493,isco08-3311,isco08-0,occ2000-012
Indobit-A-NYT1986_1001-1500-319.txt, an actress best known for her portrayal of the bailiff on the television series ''Night Court,2.1843294305944574,isco08-2655,naics-71,naics-51
Indobit-A-NYT1985 - April 1 - June 30-231.txt, a violinist who began his professional career at age 10,1.0769971671388103,occ2000-275,isco08-2652,isco08-2310
Indobit-A-NYT1986_1001-1500-138.txt, a professor emeritus of physics at Columbia University who shared the Nobel Prize in Physics in 1975 for his work in analyzing the structure of atomic nuclei,0.899339315869538,isco08-231,isco08-2310,naics-61
Indobit-A-NYT1981 - April 1 - June 30-367.txt, who retired from the Coast Guard in 1959 after 32 years of service,10.138209408194234,isco08-1120,isco08-112,isco08-11
Indobit-A-NYT1987 - April 1 - June 30-379.txt, an engineer who made and restored violins and cellos in his later years,1.811912108461898,isco08-214,isco08-21,isco08-215
Indobit-A-NYT1982_501-1000-231.txt, the chancellor of the City University of New York,1.1269774817634,occ2000-001,isco08-1112,occ2000-204
Indobit-A-NYT1983 - Jan 1 - March 31-17.txt, a prominent patron of the arts in New York City and Washington,5.066024096385542,isco08-1120,isco08-112,isco08-0
Indobit-A-NYT1980_1-500-431.txt, a housing and city planning authority who helped draft the legislation that created the Federal Housing Administration and who coined the term ''urban renewal,10.018728053062818,isco08-1120,isco08-11,isco08-112
Indobit-A-NYT1981 - April 1 - June 30-346.txt, one of the last of the great general anthropologists,5.001356238698011,occ2000-240,isco08-2621,occ2000-003
Indobit-A-NYT1987 - Jan 1 - March 31-60.txt," an educator, author, nuclear physicist and former adviser to the Republic of China Mission to the United Nations",1.2001103738960377,isco08-2111,occ2000-170,isco08-2641
Indobit-A-NYT1985 - July 1 - Sep 30-2.txt,,0.27600654664484453,isco08-2642,isco08-2641,isco08-12
Indobit-A-NYT1981 - April 1 - June 30-309.txt," chief of surgery at Boulevard Hospital in Long Island City, Queens",1.0372222072278752,isco08-1112,isco08-1,occ2000-371
Indobit-A-NYT1984_1-500-469.txt, whose capture of Rome in 1944 highlighted a sometimes controversial career spanning both world wars and the Korean War,10.005452067242162,isco08-11,isco08-1120,isco08-2636
Indobit-A-NYT1982_1-500-162.txt, the former San Francisco madam who went on to become Mayor of Sausalito and see her life turned into a television movie,1.1292449922958399,isco08-2655,isco08-2654,naics-71
Indobit-A-NYT1982_1-500-258.txt, widely regarded as the world's foremost authority on Jewish mysticism,0.007722007722007723,isco08-2641,isco08-231,isco08-2642
Indobit-A-NYT1981 - Oct 1 - Dec 31-262.txt, a vice president and the general counsel of the New York Telephone Company from 1943 until he retired in 1958,12.488794926004228,isco08-1120,isco08-2611,isco08-11
Indobit-A-NYT1983 - Jan 1 - March 31-419.txt, a former president and vice chairman of the Mellon Bank,6.550355329949239,isco08-1120,isco08-112,isco08-11
Indobit-A-NYT1985 - July 1 - Sep 30-235.txt, a nationally recognized expert on traffic safety who taught at New York University,0.7926582510181801,isco08-231,isco08-1120,150
Indobit-A-NYT1981 - July 1 - Sep 30-150.txt," one of the historic and flamboyant figures in American publishing, who in the post-World War I period brought out the work of Thornton Wilder, Ford Madox Ford, Theodore Dreiser and Leon Trotsky, and who was one of the pioneers in the paperback and book-club field",0.06755905511811024,isco08-2641,isco08-243,isco08-2642
Indobit-A-NYT1981 - Jan 1 - March 31-221.txt, who as chairman of the Senate Appropriations Committee had almost total control over the Vermont state budget for two decades,10.011288805268109,occ2000-605,occ2000-896,occ2000-926
Indobit-A-NYT1980_501-904-55.txt, a Buffalo restaurateur who has been credited with originating Buffalo fried chicken wings,0.0690497737556561,naics-51,occ2000-202,isco08-1112
Indobit-A-NYT1986_1001-1500-339.txt, a textile executive and former executive vice president of Burlington Industries,5.050318570318571,isco08-1120,isco08-11,isco08-12
Indobit-A-NYT1984_1001-1500-490.txt, a Chicago businessman and philanthropist who sought to encourage the spark of genius through no-strings cash awards to ''exceptionally gifted individuals,5.46120459250894,isco08-0,isco08-1120,occ2000-471
Indobit-A-NYT1985 - Oct 1 - Dec 31-311.txt, who helped found Doctors Hospital North and served as president of the American College of Osteopathic Surgery,1.2562112495343738,isco08-1120,isco08-112,isco08-11
Indobit-A-NYT1986_1-500-30.txt, president of Perry Ellis International since 1981,2.1319284294234593,isco08-1120,isco08-112,isco08-11
Indobit-A-NYT1981 - July 1 - Sep 30-334.txt, the James Joyce scholar who taught at Columbia University for 40 years,6.8799207961706665,isco08-231,isco08-2641,isco08-1120
Indobit-A-NYT1983 - Jan 1 - March 31-441.txt, a photojournalist and advertising photographer,20.283321299638988,isco08-1120,occ2000-001,isco08-112
Indobit-A-NYT1985 - Oct 1 - Dec 31-44.txt, an architect who designed Shea Stadium and redesigned Yankee Stadium,0.9361877339475957,occ2000-130,001,isco08-2161
Indobit-A-NYT1984_1001-1500-191.txt, a former curator of American decorative arts at the Metropolitan Museum of Art and one of the most influential museum figures in American 19th-century decorative arts,5.488176915257698,occ2000-240,isco08-2621,isco08-1120
Indobit-A-NYT1986_1-500-274.txt," the undisputed doyenne of American painting and a leader, with her husband, Alfred Stieglitz, of a crucial phase in the development and dissemination of American modernism",0.48191696574824006,isco08-2651,occ2000-770,141
Indobit-A-NYT1980_501-904-72.txt, a former Canadian Cabinet minister and Liberal Member of Parliament,0.9451738156475566,occ2000-204,isco08-1111,isco08-1112
Indobit-A-NYT1986_1-500-360.txt, a writer and for many years editor of the now-defunct Love Story magazine,23.74006782711008,isco08-2641,isco08-2642,isco08-264
Indobit-A-NYT1982_1-500-65.txt, a Pulitzer Prize-winning sports columnist for The New York Times and one of the nation's most admired sports commentators,31.11726644009523,isco08-2642,occ2000-281,occ2000-270
Indobit-A-NYT1982_1001-1500-348.txt, a retired financial executive and publisher,15.02,occ2000-432,occ2000-421,occ2000-021
Indobit-A-NYT1986_1-500-314.txt," the wife of the Albanian leader, Ramiz Alia",5.275346097201767,occ2000-023,occ2000-205,isco08-1345
Indobit-A-NYT1980_1-500-85.txt, a Canadian economist and chairman of the Great Lakes Waterways Development Association until his retirement two years ago,5.0050590219224285,occ2000-215,isco08-1120,isco08-2631
Indobit-A-NYT1981 - Oct 1 - Dec 31-348.txt," a lecturer, worker for peace and human rights and wife of the Nobel laureate Linus Pauling",1.4491433936595226,occ2000-605,occ2000-220,occ2000-234
Indobit-A-NYT1984_501-1000-323.txt, whose images of the Paris demimonde of the 1930's and portraits of French artists such as Dali and Picasso made him one of the major European photographers of this century,0.4157667588816029,144,143,141
Indobit-A-NYT1981 - Oct 1 - Dec 31-74.txt," a retired economist, corporation executive and college administrator",1.8726897568165068,isco08-12,isco08-2631,isco08-1120
Indobit-A-NYT1983 - April 1 - June 30-7.txt," a philanthropist whose farm, Scaleby, in Virginia's Shenandoah Valley, was a thoroughbred horse breeding center between the World Wars",0.20396804260985352,occ2000-432,occ2000-421,occ2000-021
Indobit-A-NYT1983 - Jan 1 - March 31-300.txt, one of the nation's early airline executives and the executive secretary of the National Alliance of Businessmen from 1969 to 1978,0.5649164397048857,isco08-1120,isco08-11,isco08-12
Indobit-A-NYT1984_1-500-214.txt, the European sports editor for The Associated Press,2.267491408934708,isco08-2642,isco08-2641,occ2000-283
Indobit-A-NYT1984_501-1000-380.txt, an artist known for her fantasy paintings,1.0683798882681566,144,141,isco08-3421
Indobit-A-NYT1985 - Jan 1 - March 31-33.txt, the founder and patriarch of the John Birch Society,7.370771992818672,isco08-1120,isco08-112,isco08-1114
Indobit-A-NYT1986_1-500-368.txt, an actress who appeared on stage and in more than 40 films,5.004966887417218,isco08-231,naics-71,isco08-2655
Indobit-A-NYT1986_501-1000-296.txt," retired chairman of the Alpine Group of Hackensack, N.J., a holding company for manufacturers of apparel accessories and industrial products",6.325886164812615,isco08-1120,isco08-11,isco08-12
Indobit-A-NYT1984_1001-1500-215.txt, retired president and chairman of the Timex Corporation,5.002316602316602,occ2000-014,occ2000-485,occ2000-043
Indobit-A-NYT1981 - Jan 1 - March 31-345.txt, a character actor who played on the Broadway stage and in films but who was best known for his roles in television commercials,5.005571030640668,isco08-231,isco08-2655,naics-71
Indobit-A-NYT1986_1-500-94.txt, an artist and teacher,2.1370697012802276,isco08-23,isco08-2651,isco08-231
Indobit-A-NYT1986_501-1000-364.txt, a first-term United States Representative from Illinois,0.06741656365883807,naics-62,isco08-1111,occ2000-003
Indobit-A-NYT1986_1-500-475.txt, who portrayed the philosophical cabdriver Amos Jones in the popular 1950's television series ''Amos 'n' Andy,5.821579047546538,isco08-2655,naics-71,naics-51
Indobit-A-NYT1984_501-1000-236.txt, a lawyer and former special adviser to President Franklin D. Roosevelt,1.8184189907657868,isco08-2611,110–111,isco08-11
Indobit-A-NYT1983 - April 1 - June 30-108.txt, a former vice president for real estate at Time Inc.,4.626261980830671,isco08-1120,occ2000-001,isco08-112
Indobit-A-NYT1982_1-500-306.txt,,0.24983767830791934,isco08-2641,isco08-2310,occ2000-285
Indobit-A-NYT1986_1-500-476.txt, senior editor of Venture magazine,2.3431654676258993,isco08-2642,isco08-2641,isco08-2541
Indobit-A-NYT1981 - Jan 1 - March 31-74.txt, a pioneer in various types of surgery who trained generations of other surgeons,10.065629838142154,isco08-1112,isco08-1120,isco08-1
Indobit-A-NYT1987 - Jan 1 - March 31-31.txt, a clinical professor of psychiatry at the Downstate Medical Center in Brooklyn for 28 years,1.4385322232500772,isco08-231,isco08-2310,isco08-2212
Indobit-A-NYT1984_1001-1500-394.txt, a retired senior vice president of the Central Hanover Bank and Trust Company of New York,22.968613569321533,isco08-1120,isco08-112,isco08-11
Indobit-A-NYT1981 - Jan 1 - March 31-60.txt, long a British diplomat and colonial troubleshooter,1.0643572984749456,isco08-1112,occ2000-043,isco08-0
Indobit-A-NYT1984_501-1000-154.txt,,40.395714285714284,isco08-1120,isco08-112,isco08-11
Indobit-A-NYT1983 - Jan 1 - March 31-10.txt, former New York State Commissioner of Correction and the first Director of Personnel in Westchester County,0.06629590766002098,occ2000-003,isco08-11,isco08-0
Indobit-A-NYT1981 - April 1 - June 30-224.txt," an editor and writer for The New Yorker since 1926, the year after the magazine began publishing",3.050018561173603,isco08-2641,isco08-2642,isco08-2541
Indobit-A-NYT1985 - Oct 1 - Dec 31-397.txt, a political organizer and lobbyist who had worked with two generations of the Kennedy family,2.1305340381918225,occ2000-202,occ2000-282,occ2000-481
Indobit-A-NYT1986_501-1000-431.txt, a leading soloist with the American Ballet Theater,1.0646838407494146,occ2000-275,isco08-265,isco08-2653
Indobit-A-NYT1987 - Jan 1 - March 31-211.txt, a composer and television writer who put Woody Woodpecker's laugh to music and got an Academy Award nomination for the effort,1.7028571428571426,isco08-2652,isco08-2641,naics-51
Indobit-A-NYT1980_1-500-89.txt, the German composer and big band leader who wrote such world-wide hits as ''Strangers in the Night'' and ''Spanish Eyes,1.2022772277227722,isco08-2652,occ2000-770,152
Indobit-A-NYT1984_1001-1500-347.txt, the author of ''Cotton Comes to Harlem'' and a writer who was more honored in Europe than in the United States,2.604533526815406,isco08-2641,isco08-264,isco08-2642
Indobit-A-NYT1987 - Jan 1 - March 31-98.txt," a former opera singer and donor of the $2,500 Teruzzi Award for aspiring singers in the mid-1960's",5.0092879256965945,occ2000-003,152,isco08-2652
Indobit-A-NYT1986_1-500-467.txt, publisher of Le Figaro and a member of the National Assembly,10.3517879161529,isco08-1120,isco08-112,isco08-1114
Indobit-A-NYT1983 - Oct 1 - Dec 31-355.txt, a real-estate executive in New York for more than half a century,11.250300153566942,isco08-1120,isco08-11,isco08-2636
Indobit-A-NYT1983 - Jan 1 - March 31-94.txt, a character actor who appeared in more than 200 roles in movies and plays and on television,7.276129582267689,isco08-2655,naics-71,isco08-2654
Indobit-A-NYT1984_501-1000-188.txt,,0.12772200772200773,occ2000-306,070,isco08-2212
Indobit-A-NYT1983 - April 1 - June 30-95.txt, formerly a dean of the School of Fine Arts at Hunter College and a music professor at Hunter,2.1378719306692346,isco08-2310,isco08-231,isco08-12
Indobit-A-NYT1984_1-500-499.txt," a prominent figure in the world of modern art for close to 50 years, an active member of the Surrealist group in Paris in the 1920's, the biographer and close friend of Pablo Picasso, Joan Miro and Man Ray and the organizer of major expositions for the Museum of Modern Art in New York, the Tate Gallery in London and elsewhere",10.247877461706784,isco08-1120,isco08-112,isco08-1114
Indobit-A-NYT1983 - Jan 1 - March 31-185.txt," an editor, translator and former professor of English at Middlesex Community College in Middletown, Conn.",11.603927323549966,isco08-2642,isco08-2641,isco08-2541
Indobit-A-NYT1987 - April 1 - June 30-131.txt, an executive in the classical-music recording industry,1.1387207488299533,isco08-1120,KZ-Music,isco08-11
Indobit-A-NYT1986_1-500-463.txt, the French aircraft manufacturer and a major figure in aviation history,0.8966884125504815,isco08-3153,isco08-12,occ2000-014
Indobit-A-NYT1982_1001-1500-307.txt," the wife of Toshikazu Kase, Japan's first representative at the United Nations",10.154188034188033,isco08-1120,isco08-11,isco08-112
Indobit-A-NYT1987 - April 1 - June 30-302.txt, a veteran broadcaster,1.067185628742515,occ2000-280,159,occ2000-913
Indobit-A-NYT1986_1-500-236.txt, a war hero who became a pacifist,0.0039190071848465066,isco08-11,isco08-0
Indobit-A-NYT1984_1001-1500-363.txt, a lawyer and president of the Environmental Planning Lobby,2.1934228187919467,isco08-2611,isco08-1120,isco08-112
Indobit-A-NYT1983 - Jan 1 - March 31-392.txt, a co-winner of the 1967 Nobel Prize in physiology for advancing knowledge of vision,5.077427385892116,isco08-231,isco08-2310,isco08-1120
Indobit-A-NYT1985 - July 1 - Sep 30-185.txt, who was a primary coordinator of research into acquired immune deficiency syndrome at the National Institutes of Health,0.005371530886302597,occ2000-204
Indobit-A-NYT1987 - Jan 1 - March 31-218.txt, an Air Force officer whose influential theories of counterinsurgent warfare proved successful in the Philippines after World War II but failed to bring victory in South Vietnam,0.4016524858170557,occ2000-202,occ2000-091,occ2000-093
Indobit-A-NYT1982_1-500-118.txt, a pioneer in electronic lighting who is considered to be the inventor of the portable strobe light for still cameras,0.5757134732833865,occ2000-176,naics-54,naics-31
Indobit-A-NYT1987 - April 1 - June 30-343.txt, a performer in Yiddish theater and a prominent figure in organizations active in its propagation,1.4981291638832217,isco08-2654,isco08-2652,isco08-2655
Indobit-A-NYT1984_1001-1500-24.txt, who played the role of Helen Trent from 1944 to 1960 on the radio soap opera ''The Romance of Helen Trent'' and appeared on the early prime-time television program ''Big Town'' with Patrick McVey,5.006012024048096,isco08-0,isco08-2655,isco08-2654
Indobit-A-NYT1982_1-500-465.txt, a designer of books and magazines,1.2714465408805031,isco08-2654,isco08-2163,occ2000-846
Indobit-A-NYT1982_501-1000-126.txt, former publisher of House Beautiful magazine,1.2019244823386115,occ2000-043,isco08-243,isco08-2641
Indobit-A-NYT1982_1-500-273.txt, professor emeritus of medicine and psychiatry at the Johns Hopkins University School of Medicine,11.376633532196054,isco08-2310,isco08-231,isco08-2212
Indobit-A-NYT1982_1001-1500-287.txt, a poet and professor of English at the University of Montana,10.003864734299517,isco08-1120,isco08-2654,occ2000-810
Indobit-A-NYT1983 - Jan 1 - March 31-449.txt, former treasurer of the Tishman Realty and Construction Company and a leader in developing high-rise apartment houses on the Upper West Side in the 1920's,0.5196359591465264,occ2000-012,occ2000-770,isco08-112
Indobit-A-NYT1984_501-1000-324.txt, the first aviator to command the Royal Navy,1.065952380952381,occ2000-903,naics-92,occ2000-495
Indobit-A-NYT1985 - July 1 - Sep 30-169.txt, United States Ambassador to the Netherlands during the Kennedy Administration and a prominent politician and businessman in his native Pennsylvania,0.6224424424424425,isco08-1120,isco08-1112,isco08-0
Indobit-A-NYT1980_501-904-337.txt, an actress and former president and director of the American Academy of Dramatic Arts,3.0621332315265333,isco08-1120,isco08-2655,isco08-112
Indobit-A-NYT1980_1-500-297.txt, a noted Soviet Arctic flier and an author,2.125126014523708,isco08-2641,occ2000-285,isco08-264
Indobit-A-NYT1982_1001-1500-115.txt," 49, Violinist From France PARIS, Sept. 15 (AP) - Christian Ferras, a French violinist",0.7785367273668208,isco08-2652,occ2000-275,KZ-Music
Indobit-A-NYT1981 - April 1 - June 30-187.txt, founder and senior rabbi of the Wall Street Synagogue,7.203166023166023,isco08-1120,isco08-112,occ2000-204
Indobit-A-NYT1984_1001-1500-432.txt,,0.22035874439461883,KZ-Music,isco08-2652,152
Indobit-A-NYT1985 - July 1 - Sep 30-407.txt, the builder of West Germany's largest publishing empire and a prominent conservative voice for three decades,5.0010552233556105,isco08-1120,isco08-112,occ2000-620
Indobit-A-NYT1983 - Jan 1 - March 31-40.txt, a Manhattan businessman who was an advocate of community care for the mentally retarded,41.04262899262899,isco08-1120,isco08-112,isco08-1112
Indobit-A-NYT1980_1-500-393.txt, former editorial director of Superman comics and producer of the Superman television series,11.586232642840883,isco08-1120,isco08-2654,159
Indobit-A-NYT1985 - July 1 - Sep 30-50.txt," an author, translator and professor of French literature who left the United States in 1950 after being accused of ''anti-American activities",0.9809434384082272,isco08-2310,isco08-2641,isco08-231
Indobit-A-NYT1984_1001-1500-301.txt," executive director of District Council 1707 of the American Federation of State, County and Municipal Employees since 1970",2.6728441620550663,isco08-1120,isco08-12,isco08-112
Indobit-A-NYT1987 - Jan 1 - March 31-80.txt," a child neuro-psychiatrist, researcher and educator",5.007299270072993,isco08-231,occ2000-003,isco08-23
Indobit-A-NYT1982_1001-1500-381.txt, a clinical psychologist internationally noted for her work with deaf children and their parents,10.006611570247934,isco08-2310,occ2000-371,isco08-1112
Indobit-A-NYT1980_501-904-23.txt," a lawyer, former Westchester County judge and the Democratic Party county chairman for many years",1.493006906184527,isco08-1120,isco08-2611,occ2000-211
Indobit-A-NYT1983 - Jan 1 - March 31-298.txt," an industrialist, philanthropist and civic leader in Suffern, N.Y., for a half century",0.7582634937911247,isco08-1120,occ2000-770,isco08-12
Indobit-A-NYT1986_1001-1500-464.txt," former chairman of the board and chief executive officer of the Standard Oil Company (New Jersey), forerunner of the Exxon Corporation",2.960610899413295,isco08-1120,isco08-11,isco08-1
Indobit-A-NYT1986_501-1000-212.txt, a onetime West Point chaplain and former director of pastoral and social services of the Seamen's Church Institute of New York and New Jersey,0.9769751844399731,isco08-1120,occ2000-204,150
Indobit-A-NYT1986_1001-1500-259.txt, the veteran liberal Democrat from the Bronx,10.067193012502141,isco08-1112,occ2000-043,occ2000-003
Indobit-A-NYT1980_501-904-388.txt, a Miami lawyer and civic leader who was president of the Financial Federal Savings and Loan Association there for 15 years,1.2392318033416554,isco08-1120,isco08-2611,isco08-112
Indobit-A-NYT1980_501-904-250.txt, a philosopher and author who taught at Columbia University for more than half a century,10.937262197262198,isco08-2633,occ2000-186,occ2000-351
Indobit-A-NYT1983 - Jan 1 - March 31-226.txt, the oldest bishop in the Episcopal Church,6.201602160216021,occ2000-204,isco08-2636,occ2000-931
Indobit-A-NYT1986_1001-1500-50.txt, who stepped off a train in Orlando nearly broke in the Great Depression and made a fortune as the fiery owner and editor of the city's newspapers,1.6438682137451976,occ2000-432,occ2000-421,occ2000-021
Indobit-A-NYT1982_501-1000-454.txt, one of the first American physicists to warn of the hazards of radiation,0.8854224811163743,023,isco08-1120,isco08-2654
Indobit-A-NYT1985 - Oct 1 - Dec 31-198.txt, former curator of American painting and sculpture at the Metropolitan Museum of Art,5.77851106639839,occ2000-240,isco08-2621,isco08-1120
Indobit-A-NYT1982_501-1000-173.txt, author and screenwriter who specialized in films about the Air Force and who received an Academy Award nomination in 1949 for ''Twelve O'Clock High,1.4255130912162162,isco08-2641,naics-71,isco08-264
Indobit-A-NYT1980_501-904-348.txt, former president of both the American Broadcasting Company and the National Broadcasting Company and adviser to the late President Lyndon B. Johnson,10.936958851295028,isco08-1120,isco08-11,isco08-112
Indobit-A-NYT1985 - Oct 1 - Dec 31-356.txt," wife of Leonard K. Firestone, the industrialist and former Ambassador to Belgium",0.8090625160528073,isco08-1120,isco08-12,occ2000-012
Indobit-A-NYT1984_501-1000-371.txt, a film maker and English-language editor of foreign films,2.2738504936530326,isco08-2641,isco08-2642,isco08-2654
Indobit-A-NYT1984_1-500-289.txt," the wife of Rear Adm. Armand M. Morgan of the Navy, retired",0.27356643356643356,isco08-1120,isco08-112,isco08-11
Indobit-A-NYT1984_1001-1500-425.txt," the host of ''Senior Edition,'' a daily radio program on WNYC-AM, and a former head of the Armed Forces Radio Service in Munich, West Germany",0.5587953738692316,naics-51,isco08-2656,isco08-2655
Indobit-A-NYT1981 - Oct 1 - Dec 31-212.txt," a lawyer and author of textbooks on copyright, censorship and plagiarism",1.855648978050233,isco08-2641,isco08-2611,isco08-264
Indobit-A-NYT1986_1001-1500-222.txt, a New York insurance executive,1.5470391061452513,isco08-1120,isco08-11,occ2000-471
Indobit-A-NYT1983 - April 1 - June 30-54.txt, national commander of the Salvation Army,6.139017432646593,isco08-11,isco08-1120,occ2000-204
Indobit-A-NYT1981 - Oct 1 - Dec 31-363.txt, the editorial page editor of Greenwich (Conn.) Time and the author of a recent article on his struggle with cancer,2.334063421354173,isco08-2641,isco08-2642,isco08-264
Indobit-A-NYT1987 - Jan 1 - March 31-49.txt, a member of the Republican National Committee since 1965,1.0680213903743316,occ2000-003,naics-51,isco08-243
Indobit-A-NYT1985 - Jan 1 - March 31-129.txt," who performed as guest conductor for major symphony orchestras and wrote ''Conducting,'' a standard text",1.411912832929782,isco08-2652,KZ-Music,occ2000-455
Indobit-A-NYT1981 - Jan 1 - March 31-76.txt," a former newspaper reporter in Grand Rapids, Mich.; Chicago and St. Louis, and a writer of novels and short stories",1.7595019157088123,isco08-2642,occ2000-281,isco08-2641
Indobit-A-NYT1984_1-500-184.txt, the Argentine writer whose novels and short stories bore the Latin American literary stamp of richness in language and imagery and who was a supporter of the Cuban and Nicaraguan revolutions,1.0077211978242977,isco08-2641,isco08-2642,KZ-Music
Indobit-A-NYT1980_501-904-282.txt," a painter who was the stepmother of Senator Claiborne Pell, Democrat of Rhode Island",1.6067148719953097,isco08-2651,isco08-231
Indobit-A-NYT1983 - April 1 - June 30-115.txt," an early feminist who wrote on conservative issues and was a founding editor of several magazines, including The National Review",11.063213951475753,isco08-2641,isco08-2642,isco08-2541
Indobit-A-NYT1983 - Oct 1 - Dec 31-280.txt, a corporation lawyer who had been general counsel to the Reconstruction Finance Corporation in the administration of Franklin D. Roosevelt,2.106497225190582,isco08-2611,occ2000-210,isco08-11
Indobit-A-NYT1987 - April 1 - June 30-204.txt, the literary editor of The Chicago Tribune for 40 years,2.6653465346534655,isco08-2642,isco08-2641,isco08-264
Indobit-A-NYT1981 - April 1 - June 30-15.txt," a social worker, journalist and educator who was an official of the National Urban League and a dean at Fisk University",2.2659459459459463,occ2000-023,isco08-2642,occ2000-605
